platform,administrative_dong,title,link,bloggername,bloggerlink,postdate,content_raw,hashtags,images,videos,like_count,comment_count,author_id,post_id,crawled_at,status
blog,한남동,[1월의 일기] 한페이지가 될 수 있게 ~⁽̨̡ ¨̮ ⁾̧̢ᰔᩚ,https://blog.naver.com/wang6uem/223002435469,왕왕,https://blog.naver.com/wang6uem,,블로그 2023.Wang 26개의 글 2023.Wang 목록열기 2023.Wang [1월의 일기] 한페이지가 될 수 있게 ~⁽̨̡ ¨̮ ⁾̧̢ᰔᩚ 왕왕 ・ 2023. 2. 1. 23:41 URL 복사 이웃추가 본문 기타 기능 1.11 아ㄸ왕오ㅓㅇ인생 첫 혼밥!! 짝짝 박수!!! 갸라ㅏㅏㅏ아ㅏㅏㅏㅏㅏㅏ 올해 성장해따 !! 믓찐 나!!! 이제 혼밥하는 사람이 되다!!!!! 갸ㅏㅏㅏ아ㅏㅏ(ˊo̶̶̷ᴗo̶̶̷`)✌🏻💕 1.13 노원 쩝쩝박사인 저를 믿고 위안바오 꼭 가보세요 ㅠ ㅠ 정말 맛있답니다.. o̴̶̷̥᷅⌓o̴̶̷᷄ 맥주 무조건 필수! 인생네컷 참 마니찌거따 1.16 공릉 빵집 맛딥 방문!! #파운드그레도 군침싹 도네 카페 내부는 3층으로 넓고 조와요.. 조용하고... 재방문 의사 있! 뭄마루오ㅏ 주인언니 🐶🙋🏻‍♀️ 1.19 한남동 바바라스키친 먹으러 갔다가 ㅠ 5시까지 웨이팅 타임이라.. 다운타우너에 가게된 회장님과 우리들.. 이 조합으로 첨 찍어보네여.. 체리오빠는 스티커 사진인 줄 알고 한 장 한 장 짜르려고 하셔서... ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅋㅋㅋㅋㅌㅋㅌㅌㅌㅌ후 잼써따 ◠‿◠!! 1.21 후쭈와의 설날 데이트권 당첨 옆테이블 아저씨의 귀여운 갱얼쥐.ㅠ ㅠ 순했음 아저씨께서 후추가 여기 사눈 줄 알고..갱얼지 명소를 설명해주셨다..ㅎ ㅎ ㅠ ㅠ 쏘스윗..(ˊo̶̶̷ᴗo̶̶̷`) 근데 저 갱쥐가 카페 강아지라며.. 카페 가는 걸 좋아하는 갱얼쥐 답게 조용저용하고 비주얼이 예뻤다 ㅠ ㅠ 1.22 우리가좍!!끼리 메이다이닝 갔다..ㅎ 음식 사진은 안 찍고 ◠‿◠.. ㅎ ㅎ여기는 고양이가 맛집이에요.. 저 양말신은 고양이가 계속 쫓아다니면서 애옹거려서 핸복..ㅠ ㅠ 1.24 토스보고 1.24에 추워 주글뻔 했다.. ㄷ ㄷ 히트텍 사야지.. 토스는 진자 현타의 시험이야ㅎ.. 1.25 나영이랑 위안바오 또 갔다 ㅎ ㅎ 계속 갈 예정 ㅠ ㅠ 근데 흰 옷 입고가면 안될듯.. 바지 빠느라 고생했다.. 기분 안 좋은 일 있었는데 나옹이가 위로해줘서 넘넘 고마웠어 ₍ᐢɞ̴̶̷.̮ɞ̴̶̷ᐢ₎ ~ ㅎ ㅎ 나영이랑 위안바오에서 밥먹고 버정까지 수다떨면서 가는 게 요즘 내 삶의 낙 같은데 ㅠ.ㅠ 나영이 타지가면.. 나 우찌 살아야하지..죰 슬프지만.. 영통 자주하자이 !!🫶🏻🥹 1.29 일년만에 규리와 함께한 데이투 ㅎ ㅎ!! 규리가 증량하라고 먹을 걸 선물해줬다 ㅠ ㅠ 공릉 피치플레이버샵은 내 방앗간.. 못잃어... ㅠ 맘에드는 거 겟또 겟또 해따 ~ 꺄아ㅏㅏ아ㅏㅏㅏㅏㅏo̴̶̷̥᷅⌓o̴̶̷᷄ 이게 행복이지 제 손구락이 나왔어요 ㅎ ㅎ 존맛이에요 여기 닭밝 공릉 #스마일닭발. 2단계맵기는..맵찔이를 미치게해요.. 1단계 추천합니다 1.30 윤진이랑 아떼 팝업 구경갔다.. 둘다 넘 관심있는 브랜드라 ㅠ ㅠ 저 카드지갑 꼭 살테야 넘옙부 ~ (ˊo̶̶̷ᴗo̶̶̷`)❣️ #아떼팝업스토어 다들 구경가보세욤 저녁으로 간만에 #사이코우스시 갔다.. 진짜 나만 못 가본 카페.. #메종드쌍문 케이크 미친놈.. 요즘 디저트 안 좋아하는데 여긴 찐이여서 딸기케이크 거의 제가 다 먹은 거 같다며.. 진쟈.. 두 번 먹으러 또 갈 예정 ㅎㅎ ( ˆ͈̑꒳ˆ͈̑ )੭♡ 카페 내부 감성 너무 좋아요.. 또 올 거야 다들 올 한 해 더더 잘 되기를 응원해요 ~ 2월도 화이띵 ! ୧( “̮ )୨✧💕💕💕 태그 #파운드그레도 #아떼팝업스토어 #사이코우스시 #메종드쌍문 #건대오포케 #건대맛집 #오포케 #위안바오 #노원위안바오 #아떼바네사브루노팝업 #아떼바네사브루노 #다운타우너한남 #다운타우너 #스마일닭발 공감 7 이 글에 공감한 블로거 열고 닫기 댓글 12 이 글에 댓글 단 블로거 열고 닫기 블로그 보내기 카페 보내기 Keep 보내기 메모 보내기 기타 보내기 펼치기 인쇄 이 블로그 2023.Wang 카테고리 글 전체글 보기 페이지 이동하기 이전 페이지로 이동 다음 페이지로 이동 화면 최상단으로 이동,,https://postfiles.pstatic.net/MjAyMzAyMDFfMTg2/MDAxNjc1MjU4MzA0Mjc3.LnDHPA2QbQXp45SbdR51VpXB_KxoqrLy2VS8cnyGTKcg._LiXkh1OSSQxJ5XHSW0oJa6Xd1Vpxw82UatYblZgbZUg.JPEG.hyunjeewang/IMG_7548.jpg?type=w966|https://postfiles.pstatic.net/MjAyMzAyMDFfMzUg/MDAxNjc1MjU5NTI2OTA5.4bZQt-Id59xrSHDOU0CNUdmoAJnJsc6caoFX88D9F3sg.Qh_t0b4yI_iD7Y-AVIOc5UsBf547f8Cf5ps4kGTY9S0g.JPEG.hyunjeewang/IMG_7645.jpg?type=w966|https://postfiles.pstatic.net/MjAyMzAyMDFfMjQ2/MDAxNjc1MjU3NTU3OTY0.m9sTVffetocGUlhH91OuA5D-sNSaftcoprzr5fB1TQgg.VfD_eiQ3-SIpmmlZoGrSRAc7DedacnGd-pFWM6tLiDYg.JPEG.hyunjeewang/DBCB6500-D493-4BCA-9BC7-23E3CE1A0666.jpg?type=w966|https://postfiles.pstatic.net/MjAyMzAyMDFfMTk2/MDAxNjc1MjU3NTU3OTM3.XUcJ5L5pAqw8l3nTIHaGJY4ZUtszAm_9JnmOWT63ERQg.JQy9u0m6CEFDMM7cKFrF8xy-qtVK5a2WxRrQupYWqdsg.JPEG.hyunjeewang/0D74C578-AABD-473E-8AA9-6A263825EF7F.jpg?type=w966|https://postfiles.pstatic.net/MjAyMzAyMDJfNTkg/MDAxNjc1MjY4MjAxODc1.R5zlCNpI5lbx2mQXAZG2pi7Vk_l4uITXLbLXSWyfHb4g.iplP6ly42xoWkqf0Cw6zc5owKfIyirRkakVhmvfZj34g.JPEG.hyunjeewang/output_3029759972.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDJfMjMg/MDAxNjc1MjY4MjAxNzY2.ysG5pVTZW70dBWaqM7Mc8T9ajxYZvmil3Q2QjO8kvbkg.LWXSu3Tjhy67ceeMmSZbakOEsZn9CZH-bq9UMPUXpfkg.JPEG.hyunjeewang/IMG_8134.JPG?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDFfNiAg/MDAxNjc1MjU4MjIwMzcx.kv2j4I_zzutAiE04FoRtv75H3_kIxYzs4lCNVTyvHGQg.t1XiSEGWL0iHeqhUx2jscU2tv-rPSuO9TqOjguXigjUg.JPEG.hyunjeewang/IMG_7739.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDFfMjIy/MDAxNjc1MjU4NDA0Nzk0.L0qj9uuXPENEGzo_ubQteUS_ayW1-IcddTF7o_k-gtIg.HDodl7BaGvMql5BsWQIy8876l7WjJkwj_w2F_PEZkFIg.JPEG.hyunjeewang/A67E86EA-C082-4474-AF04-BA3CFA4DADD6.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDFfMTkw/MDAxNjc1MjU4NDU0MjQ1.t5kUAmjSC4T6My0vuAPdJ6xU57BfJa9A0Ch5pX5GJQIg.BslCRf4BgCQoqNkfU4cwYRtq3VHB_-DqaywzKUOIhagg.JPEG.hyunjeewang/IMG_7751.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDFfMTYg/MDAxNjc1MjU4NDU0MjQy.l92epg7P4IEkh-NR7mpQbZFKWF4xqtjahj19h6XR8VMg.zX9p4B4bliGZhz_JOOI_Wu76AKga4rgWSmP8t88wE0Ig.JPEG.hyunjeewang/IMG_7478.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDFfMjI0/MDAxNjc1MjU4NDU0MjYx.rZzSbTUJxaFuTDds1oP-zXoMc6XNdd2-FC5ejIQG4BIg.SPq_ZVsPF37nFc4yjNt5exXDFypP8HIrdI77cb7iukAg.JPEG.hyunjeewang/IMG_7487.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMTNfMTEx/MDAxNjc2MjQxNTk3NjEz.mgR_3sgD4ZegD45-dzgM3GTSa9QVpHkNEgDc3cHP6ZMg.nrUlcl2KHjx7VDVXZDg3xSSjUz0KMwJDlDzUsj721fQg.JPEG.hyunjeewang/output_1938576508.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDJfODIg/MDAxNjc1MjY3OTQ4Njgw.vGQSWuNrVh0kPAO2QaGOCBPkdMNhMm-UgNYQ_eU8KeAg.Rt4p9FWtXZLseybFGlGRbYdwjRl9JTtgbcv9tFEzF6Qg.JPEG.hyunjeewang/output_3994434931.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDFfMzMg/MDAxNjc1MjU5MjIxODY5.EPQrw4-jJLcafazkoqrQTfjoFnWOenb2hsS1EvTNVYAg.GuF0C8Ydl7DIXoRIdA6bt7wtjqlsn1i7hkAOQhq5hvIg.JPEG.hyunjeewang/IMG_7902.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDFfMTA3/MDAxNjc1MjU5Mzc2ODYw.cG7QhfDM_oUTzcqSk8Yy61xGUM_nCqPAbhvIgX5Se0Ig.pcB4qwjH6xJxiMqy4Jd1DqJkLVTDq2RPJT4FHXlE1Rkg.JPEG.hyunjeewang/6765E3BF-EC61-4205-B670-09AB7FFD2AC0.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDFfNDUg/MDAxNjc1MjU3MjA2MzQ4.AFXW4RWrbWYZ44FlyzDbIu0OSWnL70epHaClVI4i6vUg.PkiSkwVBqIFPeYqZ_3hvWyS-vrER1eDWzjVIfTB3gQwg.JPEG.hyunjeewang/IMG_8012.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDFfMjIg/MDAxNjc1MjU3Mjg0ODc3.IOuxetKBT-YS98y1FoiN4d4LD8mY4k5LwQydW4Cq_A8g.nBNH8LsXNlTnEYDI6Y-nBo8Lk8WnwiZOfAvKgcY5jk4g.JPEG.hyunjeewang/IMG_8044.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDFfMTAy/MDAxNjc1MjU3Mjg0ODg4.EdBZ1VctO1KfIwMpkeGzkUtFQ3V_eYYCJGJz9lheBhAg.Gxkt5SSfuoFCZaBtvKLRVmfcUjcOLXCVzp00h2RwqEog.JPEG.hyunjeewang/IMG_8043.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDFfNzIg/MDAxNjc1MjU3NDc4NDQw.YXX78_zMBLeNvyK5AO5XOk8Uny-y13ZvZRX_KdvtQZYg.-enBp26y4VBe2ZZsUmsmypvd2AICO1_5Wo0p35T6gsQg.JPEG.hyunjeewang/75CAA667-1A48-493C-B838-255E5F6BDC94.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDFfMTI3/MDAxNjc1MjU3NDc4Mzgx.6v2c80u8Cf5dpHngq1JxOTa6WMVbyIDwW4pSa2a__bsg.WUkAr_jseRP7I3jCkqpvnpfwtXfsXRASuAW8OjP4FvUg.JPEG.hyunjeewang/9264DA62-29A7-4A3A-9AD5-646C19CF4CD1.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDFfMTA5/MDAxNjc1MjU3MzIzOTYy.Abc-8ssB6ZXRV8uxjFqFq3p1dm8glGWwG6yl9JpnqeIg.J2Oy-RY1rkegkrc0_VJlznbCV5ZWt6sQ7obaXjl27QEg.JPEG.hyunjeewang/IMG_8191.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDFfMjE4/MDAxNjc1MjU3NTU3OTkw.ZUhO7ooMDHVZR_1WWCgW67Z32O3Zj10smPbvhPhD0QAg._qHgnHBBrmUm3TN0cbO-7TnI0H1kwQaE0XGq6y8_c8Mg.JPEG.hyunjeewang/A33FAAC3-8F91-4FF8-877A-897B13609531.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDFfNzMg/MDAxNjc1MjU3NTU3OTI2.YT-32agiSXFMLWIgRsNgFe-nQvcLTSmfBTXsuMRI34kg.TptidW5nbvW1Ts1wo8TUIkGgwBObfzv-_D7WX_RBgE4g.JPEG.hyunjeewang/IMG_8260.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDFfMTMz/MDAxNjc1MjU3ODE3NDMw.PgFBRYW2JP-PP7YwTTzV-R9DsoqYKR2ZNoPzDkd4rl4g.sL_1zpm-6peiuaUA9v01H48lf7hibSr8BAIqQ-RkxFEg.JPEG.hyunjeewang/output_2708979646.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDFfMTQy/MDAxNjc1MjU3ODE3NDc3.fJTcUTXnsiEhilJIW0z46OhkR6peS1_AWvVeSe_4BOwg.ayit3xBpWu8J7EQJ_LMkhBd9u1pAwzet8gsLlOdlb0og.JPEG.hyunjeewang/A2043718-2D48-4091-BEE2-93F5BA2EF12F.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDFfMjc3/MDAxNjc1MjU3ODYzOTMw.CVUflsg1xu_KLXdQ254syO-ye5BAMZ7kNkdblSbzObsg.dTifazEb-N1C6xNj0iRMEXX4x4zKX_-i96eILnK5Wwwg.JPEG.hyunjeewang/IMG_8336.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDJfMTUx/MDAxNjc1MzIyODk0MzYw.xcogyJTdmKi-1CtO8_btaZGP8OjfU4285oiIyVXalJkg.Hd4DNGAvbj2pQ-zNYdQq5_e3kAH1cPl7zu2pQbZR4j8g.JPEG.hyunjeewang/IMG_8490.JPG?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDFfNjgg/MDAxNjc1MjU3OTI2OTkw.38lHw8wQwEtkQxcBs4flFANo9MafMY-69JKM0x7jvkEg.DH58PGJSy6f8N4_Ny2c_Xq_hJokY-B9nGzcddHlWf9kg.JPEG.hyunjeewang/IMG_8354.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDFfMzQg/MDAxNjc1MjU3OTI3MTIz.pGlpPfHa-YFysH5Syl3jDLd-8hmlbUNbHN0aKCQeMsog.n0dXZMfDWuTQCyPpLzoCZ-hEpgg2aswa4AQ7jo4T26Yg.JPEG.hyunjeewang/IMG_8352.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDFfNiAg/MDAxNjc1MjU3OTI3MDc4.Wp8qJ-IAsGom9tSrodGCyJ3doQYTqJ9YCMfaFdWnmQcg.EF2Bd7ZkAh5RWh1LThavfGqLD3kHm30AP9tQIexk5gIg.JPEG.hyunjeewang/IMG_8357.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDFfMTA2/MDAxNjc1MjU3OTI3MDgy.aUr0fTikuPxtgKuxnxQrhkNbSItywkGdCCIRqY570XAg.Tg4B2wR_GhqOA78xPoBR0SP4mbkhswDuuFdyJW7pCNMg.JPEG.hyunjeewang/IMG_8355.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDFfMTA5/MDAxNjc1MjU4NzMzMzY0.2EDotNnwHoV2nI1wb9Tjqyp3zYoNgteKefYxvEHtZUIg.lGTF5BDLLNc-OVo20iC6GXhdGlM5sUYrwjYK7SrCAGQg.JPEG.hyunjeewang/output_2999695995.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDFfMjI1/MDAxNjc1MjU4NzkxNzg5.Z-VZGtA4FpoUjZSA30ySOcIgzrUsbheNMGml30n0yn8g.6RxAH30dNFDw9p8_PcgMauoC8vXtJNfNam_qoBYweqsg.JPEG.hyunjeewang/IMG_8378.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDFfMjU5/MDAxNjc1MjU4ODMyMzIz.3sfntgJ4dMR7YjAEsHdR0U4_9yHBi2ZuPZkw9XV-AlEg.ZmxN2seyfCFdwhPkyXWP_2LjDU5YgOula4b3LXJqwcEg.JPEG.hyunjeewang/IMG_8380.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDFfMTE0/MDAxNjc1MjU4OTI1NDQ0.lb3CP181kJb4Ktw0V4OE1To1GStOeha86IXYonIs9dMg.gBGqOo3tN0qIyf7tFE4wjw7bNb3Ts6FngjiA87Ep2DEg.JPEG.hyunjeewang/IMG_8388.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDFfMTc0/MDAxNjc1MjU4OTI1NDg0.LSlWe24_pEMEqyUlhQHSSSOTAo9A0jYCIZm9Tg2wmkkg.pEl3ymxuUfSeDcpooeSpqnNHam3QgS2O4abVjZRANDwg.JPEG.hyunjeewang/IMG_8389.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDFfMjIg/MDAxNjc1MjU4OTQ2NjA5.uQgMIWzecE7byZI74_OWKMUXLy0J3pC2r3BRA7s451Ug.Fw1mwCXObbZRWFonExZ6MpM-CcSvKaQ0tGYtQLUs1QAg.JPEG.hyunjeewang/IMG_8391.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMzAyMDJfNiAg/MDAxNjc1MjY4OTQxMTkw.oAgko4nbS9Tmqs5_4u1Tk6dXUuaCOCimW6UuUbNk784g.G0wOzUODBdzcPmF8741hrZQ0gjmakhWVnENcT_7x0rUg.JPEG.hyunjeewang/resized_resized_IMG_5964.jpg?type=w80_blur|https://blogpfthumb-phinf.pstatic.net/MjAyMjA1MjhfMjY2/MDAxNjUzNzI4MDEyMTkx.0t3mksm0eeysNW7IV9LOgVUJnH0LKmiqKnqJwfBbE3Eg.2bZzVURcXj0fB99Ggex_PjGKA_jhweKHhEHi5Ksy1jsg.JPEG.hyunjeewang/KakaoTalk_20220528_175152018.jpg/KakaoTalk_20220528_175152018.jpg?type=s1|https://blogimgs.pstatic.net/nblog/quickeditor/btn_qk_set.gif|https://blogimgs.pstatic.net/nblog/quickeditor/btn_what2.gif|https://blogimgs.pstatic.net/nblog/quickeditor/btn_clse_ly2.gif|https://postfiles.pstatic.net/MjAyMzAzMTlfMTIz/MDAxNjc5MjE1ODA5NDIx.oAn9u5KPnh7ddyQ66tgQR9vdZavfNonwtPjleWONWOgg.HygEHG_ORhI17dfKa3Lq7SsJ3o5I_LHfpT53hN1pYYIg.JPEG.hyunjeewang/IMG_1481.jpg?type=s2|https://postfiles.pstatic.net/MjAyMzAzMDZfNTAg/MDAxNjc4MDMyMzI0MzIz.Vu4r-i1URVAil2BsLXKkbpscjLhpA_lPPO3e4AzPX4Qg.IgxvmurPy2jA1shu7fVgbYPQtB1zBA-q_kZ5BYvNox0g.JPEG.hyunjeewang/IMG_0917.JPG?type=s2|https://postfiles.pstatic.net/MjAyMzAyMjZfMTYy/MDAxNjc3NDIwNzE2NjU3.EGjivnpBb5XE6YoyKah_Xp6uPu8d_aDiHfUyHN8P7lcg.4jiCw7KGIy0SPlvRMqm9Ymfv5Ozrt71jUXArWgb087Ag.JPEG.hyunjeewang/IMG_0527.jpg?type=s2|https://postfiles.pstatic.net/MjAyMzAyMjFfMTY3/MDAxNjc2OTgyNDczOTgx._nm_pzwsRJsA-mP0WakmJfgOg5MIF6dFrLGhBbTwf_Yg.jQY9xkEIawmD5ArJepAbtjQCYVeWb8EE6FYqKN39w98g.JPEG.hyunjeewang/IMG_9839.jpg?type=s2|https://postfiles.pstatic.net/MjAyMzAyMDdfMzYg/MDAxNjc1NzgwNzA0MTEy.kcyQp7c6RjU_D46HOhNxc01tE84vzRYwf52pW-zmrl4g.PnBm8C0LtP-G7IF45zszHIzLKSOxUYESzNHlcaT7PqEg.JPEG.hyunjeewang/IMG_8827.jpg?type=s2|https://postfiles.pstatic.net/MjAyMzAyMDFfNiAg/MDAxNjc1MjU4MjIwMzcx.kv2j4I_zzutAiE04FoRtv75H3_kIxYzs4lCNVTyvHGQg.t1XiSEGWL0iHeqhUx2jscU2tv-rPSuO9TqOjguXigjUg.JPEG.hyunjeewang/IMG_7739.jpg?type=s2,,7.0,,wang6uem,223002435469,2025-11-16T06:59:47.810437Z,ok
blog,한남동,용인 단국대학교 죽전캠퍼스 비오는 날 들샘길. 용인 비오는날 가볼만한곳,https://blog.naver.com/kmu2333/222996791982,kmu2333,https://blog.naver.com/kmu2333,,,,,,,,kmu2333,222996791982,2025-11-16T07:00:11.944788Z,error:NoSuchElementException
