platform,administrative_dong,title,link,bloggername,bloggerlink,postdate,content_raw,hashtags,images,videos,like_count,comment_count,author_id,post_id,crawled_at,status
blog,한남동,현재까지 가장 많이 사용되고 있는 내 사진 with Unsplash,https://blog.naver.com/1100px/222523579292,로우,https://blog.naver.com/1100px,,"블로그 공지 목록 공지글 글 제목 작성일 공지 9월, 10월 인물스냅사진 모델 모집합니다 2025. 8. 13. (8) 공지 2025년 블로그 콘텐츠 계획 2025. 1. 1. (27) 공지 건축, 공간 사진 촬영할 전업 모델, 일반인 모델 모집합니다 2021. 7. 17. (36) 공지 라이트룸 프리셋 X 포토그랩 프리셋 구매하는 방법 2019. 10. 13. 사진학개론 217개의 글 사진학개론 목록열기 사진학개론 현재까지 가장 많이 사용되고 있는 내 사진 with Unsplash 로우 ・ 2021. 10. 1. 22:49 URL 복사 이웃추가 본문 기타 기능 오늘 도착한 따뜻한 이메일. Unsplash에서 통계를 보내줬다. 내 사진 중에서 가장 많이 사용되고 있는 사진들을 보여주는 것. 흥미로움에 하나씩 살펴봤다. Unsplash 예전에는 없던 기능인데, 이제는 포토그래퍼의 사진들이 어디에 어떻게 사용되고 있는지를 추적하여 알려준다. 이런 서비스는 상당히 바람직하다고 생각한다. Unsplash 자체적인 서비스가 어떤 재화나 서비스를 제공하지는 않는다. 다만 이 콘텐츠를 활용하면 포토그래퍼는 좀 더 다양한 기회를 부여받을 수 있다. 지금 나의 경우가 그러하니깐. 그렇다면 통계로 살펴보는 현재까지 가장 많이 사용되고 있는 내 사진들을 살펴봐야겠다. (상단부터 순위대로) 대전 한빛탑 야경 이 사진은 내가 언스플래시를 처음 회원가입하고 업로드했던 사진이다. 그래서 오른쪽 하단에 당시 사용하던 시그니처가 삽입되어 있다. 그 이후로 알았지만 원래 시그니처를 넣으면 사진이 승인되지 않는다. 그때는 언스플래시가 왜 승인해 줬는지 의문이다. 이 사진이 최근 많이 사용되는 것을 보면 근처에 건축된 신세계 백화점의 역할이 없지 않아 있는 것 같다. 달빛소풍이라는 행사장에 다녀왔을 때의 사진이다. 수아가 정말 갓난아기였는데, 시간의 흐름을 사진을 통해서 기억한다. KINFOLK 이 사진을 보니깐 생각난다. 당시 킨포크 매거진이 엄청 유행이었고, 대부분의 카페에 이 매거진이 놓여 있었다. 킨포크 매거진에 있는 사진들의 느낌을 흉내 내겠다고 색감을 이리저리 만져봤었다. 실제로 해당 라이트룸 프리셋을 개발했었고 지금도 포토그랩에서 그 모토가 됐던 색감을 만날 수 있다. 이 사진은 그 색감을 처음으로 적용했었던 사진이다. 대전의 어떤 카페에 갔었는데, 위치는 기억나지만 카페 이름이 기억이 안 난다. (찾아봤다. 대전 '가치읻다' 카페) VINTAGE CASTLE : 포토그랩 VINTAGE CASTLEUpdated: Version 10.0XMP FILESCreator's Note: view프리셋은 .xmp 파일로 제공됩니다.빈티지 캐슬 프리셋은 마치 인별그램의 'Gingham'과 닮았습니다. 하얀색 밑바탕에 빈지티 컬러와 그레인을 가득 넣은 감성적인 색감의 프리셋입니다. 색 바랜 분위기와 차분한 느낌이 그리 나쁘지만은 않습니다.Please read before installing.라이트룸 정품 라이센스가 아니라면 호환되지 않을 수 있습니다. 이에 따른 문제는 포토그랩에서 책임지지 않습니다. 포토... fotoglab.com △ 그 색감은 위 링크에서 확인할 수 있다. ⓒ 포토그랩 한남동 아무래도 외국인들은 이 사진이 한국을 대표하는 골목이라고 생각하는 듯하다. 랭크에 자주 올라오는 사진이다. 서울 한남동의 빌라촌을 담은 사진으로 정서적으로도 딱 한국의 느낌이 강하다. 예전에는 이 정도의 빌라만 들어서 있어도 도심의 느낌을 받았으니깐. 부동산이라는 글자가 상당한 포인트라고 생각한다. 언젠가는 신도시의 높은 빌딩 숲으로 재건축이 될 것이다. 분명. 에브리선데이 시골 마을에 버려진 창고를 구매해 카페로 리모델링했다. 세종에서는 꽤나 유명한 카페. 공유 씨의 광고로도 유명한 카누 CF의 한 장면이 되는 장소이기도 하다. 로스팅 공간이 매력적으로 느껴지는 곳. 아내와 회사 퇴사를 의논했던 장소이기도 하다. 그래서 잊을 수가 없다. 이 장면에 알 수 없는 감성적인 느낌이 풍겨진다. 노포의 감성이랄까? 도시재생 대전 소제동. 도시재생 사업의 일환으로 지금은 엄청난 투자가 이뤄지는 곳이다. 재생 사업 초기에 대전 도시재생센터와 협업을 할 때 촬영한 사진이다. 오래된 마을, 어떤 상업적인 일이 이뤄지지 않는 곳을 지금의 카페거리로 재탄생시켰다. 청년들이 모이기 시작했고 지금은 대전의 명소 중 하나로 자리 잡고 있다. 이 사진은 예전부터 여러 곳에서 사용되던 사진이다. 스톡 사진으로도 판매를 몇 차례 진행했었다. 역시 랭크에 올라왔다. 현장 건축 회사를 다니면서 들었던 생각은 '왜 준공 이후의 사진들만 그토록 아름다운가?'. 나 스스로에게 질문을 던졌고 준공 이전의 사진들도 충분히 멋지게 표현할 수 있다고 생각했었다. 이는 건축 회사로 출근을 했기 때문에 가능했던 생각이다. 건축 중인 현장을 방문하면서 현장에 계신 분들을 아름답게 담아내는 것. 이 사진은 그 생각을 처음으로 실현했던 사진이다. 사진의 빛과 그림자 그리고 모델의 느낌이 좋아 Unsplash에 업로드했다. 오랜만에 봐도 마음에 드는 사진이다. 역시 나는 다시 건축 회사로 입사를 해야겠다. 다님 나에게는 여행 모임이 하나 있다. 모임 이름은 '다님'. 4인으로 된 조합인데 그 조합이 참 특이하다. 코레일에 다니는 근무자, 건축 안전을 확인하는 근로자, 학생들에게 국어를 가르치는 선생님 그리고 나. 우리 넷은 여행을 통해 만났으며 2013년도에 이 모임을 결성했다. 좋은 장소가 있으면 꼭 메시지로 알려준다. 이 사진 또한 그런 스토리 라인을 가지고 있다. 좋다고 하면 간다. 이 카페는 부산 송정 바다에 있던 카페로 베트남의 연유 커피를 판매하던 곳이다. 지금은 없어졌다. 송정 개발로 인해. 어묵과 유부 다운로드 수가 다섯 손가락 안에 드는 사진. 이 사진은 해외 뉴스 토픽에도 여러 번 사용됐던 사진이다. 물론 내가 촬영했다. 때때로 좋은 사진은 유연처럼 촬영된다. 이 사진은 진심으로 아무 생각 없이 촬영했다. 올림푸스 카메라를 테스트하던 때이다. 부산으로 향했고 지인이 추천으로 유부 주머니를 주문했다. 근데 사장님께서 유부 주머니가 아닌 어묵 탕을 주셨던. 장면이 묘하게 다가왔다. 오른쪽에서 왼쪽으로 빛이 들어오는지도 모르고 촬영했는데, 지금 와서 보니 구도도, 색감도 적절하다. 좋은 사진이라고 생각한다. 전주한옥마을 나는 원래 사진을 찍던 사람이 아니다. 몇 가지 일들을 겪고 지금은 사진을 촬영하는 포토그래퍼 역할을 하고 있지만 이 사진을 촬영할 당시에는 전주한옥마을에서 한옥 민박을 운영하던 호스트였다. 2014년도 정도로 기억한다. 호스트의 하루 일과는 비교적 간단하다. 오전에 청소하고 게스트들 입실을 도와준 이후에는 거의 자유 시간이다. 그래서 한옥마을을 매일 자주 돌아다녔다. 이렇게 일몰 사진도 찍으면서 말이다. 비록 6개월 정도 밖에 못했지만 나름 소중한 추억이다. 함께 했던 형님들 잘 계시는지 조만간 연락을 넣어봐야겠다. We Bare Bears 이 애니메이션이 흠뻑 빠진 적이 있다. 수아가 3살, 4살 때는 이 곰 세 마리 때문에 애니메이션은 물론 굿즈까지 모았다. 이 티셔츠도 그때 구매한 것으로 지금까지 잘 입고 있다. 이 사진이 왜 랭크에 올랐을까? 이 사진 사용할 곳이 어디 있다고. 지금 다시 위 베어 베어스가 인기가 많아지고 있나? 카툰네트워크는 이 글을 본다면 연락을 달라. 사진의 저작권을 판매하겠다. (^^) 물론 농담이다. 이렇게 다시 보니깐 애니메이션을 또 보고 싶어진다. 에피소드가 어디까지 나왔을까? 당시 엄청 봤는데. 늘 생각하지만 사진은 과거를 돌아보는 좋은 장치이며 그것을 회상할 수 있는 멋진 도구이다. 사진을 찍자. https://unsplash.com/@rawkkim rawkkim (@rawkkim) | Unsplash Photo Community See the best free to download photos, images, and wallpapers by rawkkim on Unsplash. unsplash.com #사진학개론 #Unsplash #Photos 로우 올림 저작자 명시 필수 영리적 사용 불가 내용 변경 불가 태그 #사진학개론 #Unsplash #Photos #언스플래쉬 #언스플래시 #사진 #좋은사진 #스냅사진 #포토그랩 #로우 #건축사진작가김진철 공감 57 이 글에 공감한 블로거 열고 닫기 댓글 4 이 글에 댓글 단 블로거 열고 닫기 블로그 보내기 카페 보내기 Keep 보내기 메모 보내기 기타 보내기 펼치기 인쇄 이 블로그 사진학개론 카테고리 글 전체글 보기 페이지 이동하기 이전 페이지로 이동 다음 페이지로 이동 화면 최상단으로 이동",,https://postfiles.pstatic.net/MjAyMTEwMDFfMTc1/MDAxNjMzMDkzOTk5NzU3.Sdw-V7VCnsi0p_NHaNVs9oRZy_xlc-m4lyw4wYX6MDgg.pTFNX3R2q8Oh9UeR05v7mhvRS83MMUkc9S2JekGNrBwg.JPEG.1100px/Screenshot_2021-10-01_at_22.13.06.jpg?type=w966|https://postfiles.pstatic.net/MjAyMTEwMDFfMjc4/MDAxNjMzMDk0MjIxNDE5.nRIYyemcxZCaAK9aw9aSeWTixDO230F-YOXdjIpuqPEg.ENByYjNHvhgqV7TxBsI5-ywCOAGXYdHDDOiYEukVSHog.JPEG.1100px/1.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMTEwMDFfMTAy/MDAxNjMzMDk0MjIxNjMy.00swsH_XFPqVWMhZHsJmIzELQc9mm0L55wO2QuLllTog.2M4zLHkWzPQ0_0FrOqANR3TpjjCQhrowb5GWeGNzxBYg.JPEG.1100px/2.jpg?type=w80_blur|https://dthumb-phinf.pstatic.net/?src=%22https%3A%2F%2Fcdn.imweb.me%2Fthumbnail%2F20191006%2F443eac0d36ca1.png%22&type=ff500_300|https://postfiles.pstatic.net/MjAyMTEwMDFfMTYx/MDAxNjMzMDk0MjIxNzIw.s4SIjEjTwogx11hXE8MlvSQTLtLP6hHxPbS-L3VBsGEg.ux1nXJvOyuow9OM2DO2pm-sZzsFroV5bO-DQBtYHhD4g.JPEG.1100px/3.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMTEwMDFfMjQy/MDAxNjMzMDk0MjIxNzEy.LZI4A3qVlBPYczxP8bvCD0P-bqDC8wGsvAfYkl3j_Oog.V-uRmntNajuZD-R7co1TS4VTuT4ovlLsmpELE8hZK6sg.JPEG.1100px/4.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMTEwMDFfMjkw/MDAxNjMzMDk0MjIxODI4.x4-7sFvcJubS3b-dr-zFepvwrwSnpZPcc9pnNtcbQtMg.HRlRZQoksS61BF5Kzdl2lTw2dLEg1lsQhKYMw5TYDt8g.JPEG.1100px/5.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMTEwMDFfMjgg/MDAxNjMzMDk0MjIxMzk3.AbyVpT79ZFqorqVcYYBcv92AG5g207Da88F4NDXj6PYg.anMCZFiJMzTyJcRGqEPVg0BuckKATaqi7JdFvbFxWuQg.JPEG.1100px/6.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMTEwMDFfNTgg/MDAxNjMzMDk0MjIzMDIy.knwKx5w7Pg3gtPtdwDdW0vTO72HQqMc0hZC98GoNr2wg.HHJhN6_81LH3q9lWappqDZcjROaygtduF96LFLjBwcYg.JPEG.1100px/7.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMTEwMDFfMjI2/MDAxNjMzMDk0MjIyNzYy.jnTX8nKw4DT-nAw5lmAeobvPSjpQHwFvbnCnP9thxSkg.QFznOQh-N3JYOXslyBk4zgM0JixYdWPbfqWTkPudIx4g.JPEG.1100px/8.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMTEwMDFfMTM5/MDAxNjMzMDk0MjIzMzE2.jiwCAY0c4HRxxU9SVItruLnII6Ebbs_183MO0qwsTD8g.dttIlaHDCoSaqIcAwQq4L2WwE1k-k3CI0AuiAjvCip8g.JPEG.1100px/9.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMTEwMDFfNDUg/MDAxNjMzMDk0MjIzNzI4.SzPO4J6IhlMw6d5x2cq6kDkdClY157LjcYiRSmhPEmIg.PUfMOiv__sE0_v4MBxTTKAdtZtfXiLbUPwbBDASDj3kg.JPEG.1100px/10.jpg?type=w80_blur|https://dthumb-phinf.pstatic.net/?src=%22http%3A%2F%2Fimages.unsplash.com%2Fphoto-1632630063872-e9cdb5431c09%3Fcrop%3Dentropy%26cs%3Dtinysrgb%26fit%3Dmax%26fm%3Djpg%26ixid%3DMnwxMjA3fDB8MXxhbGx8MXx8fHx8fDJ8fDE2MzMwOTM2NjA%26ixlib%3Drb-1.2.1%26q%3D80%26w%3D1080%22&type=ff500_300|https://postfiles.pstatic.net/MjAyMTEwMDFfMzYg/MDAxNjMzMDk0MjU3MjA3.cH825BbzrW6-Z0yT5vXOaQe_cK8WqOtZ6LUEYKzdz4cg.3eFGGB8VQOBvn5eFlLJLLnUDN-Ytjk4cJo6j6Jw_e5Qg.JPEG.1100px/6.jpg?type=w966|https://blogpfthumb-phinf.pstatic.net/MjAyMzA5MjFfMTY5/MDAxNjk1MjYwNzM5MTYw.r6m3W8dFtqirvXnKI5o0xNg01kQTanlnkeoeLdIN2wMg.b8CiPRTCBkIbQpfDLjw8Z82QftS3mc80ZP74ZtdPSsQg.JPEG.1100px/KakaoTalk_20220328_174012121.jpg/KakaoTalk_20220328_174012121.jpg?type=s1|https://blogimgs.pstatic.net/nblog/quickeditor/btn_qk_set.gif|https://blogimgs.pstatic.net/nblog/quickeditor/btn_what2.gif|https://blogimgs.pstatic.net/nblog/quickeditor/btn_clse_ly2.gif|https://postfiles.pstatic.net/MjAyMjAxMDJfMjUy/MDAxNjQxMDg2ODA1NjI1.kEd9NU2-qpD_oxwqwLwmQV22tNyygl-FlRdku1zbHcQg.HFP7-A9MhEttYfWM4tguclFCE2Nxrqirk6ushX11s-sg.JPEG.1100px/priscilla-du-preez-hYEW-2wsduE-unsplash.jpg?type=s2|https://postfiles.pstatic.net/MjAyMTExMjNfMjE4/MDAxNjM3NjYyNTczNTk2.Hp-roTEG4jt7vz7it5dWMwAREMY6YZy5CZOHZwL_pR0g.Ef78t6sIhZrYsu7hgVFFoYVjPtIyQNd53PFDyxmejS8g.JPEG.1100px/photo-1545984929-f28d9e323a00.jpg?type=s2|https://postfiles.pstatic.net/MjAyMTEwMjJfNjEg/MDAxNjM0OTA2MTA4MTU3.SN86KrH9G8i1Ak8QQOis_5MDCGzEwLWeY4vY9z9OOhog.zKuCifod2sugltwym2sKAe8Vwjf4S_PJgMYzNOuR3w4g.JPEG.1100px/FTG00615.jpg?type=s2|https://postfiles.pstatic.net/MjAyMTEwMDFfMjc4/MDAxNjMzMDk0MjIxNDE5.nRIYyemcxZCaAK9aw9aSeWTixDO230F-YOXdjIpuqPEg.ENByYjNHvhgqV7TxBsI5-ywCOAGXYdHDDOiYEukVSHog.JPEG.1100px/1.jpg?type=s2|https://postfiles.pstatic.net/MjAyMTA5MjBfMTM0/MDAxNjMyMTQwMzQzMTMy.-rLIVGRjiJ3iwmzFq71F85DJazvGtnvoZ3pydwpwiTcg.Hh7FCTZuxVC7aJZGg0N9YZ_rsvLSqIPZRxd4UUT-51Qg.JPEG.1100px/photo-1553171403-619f44bdb0aa.jpg?type=s2|https://postfiles.pstatic.net/MjAyMTA5MTNfMjcy/MDAxNjMxNTA4MTI4Njcy.MKjivEU9ovXXbeQQHgwV16q89icfNAUfx0fqS-h9O5og.wcaiOCoLkRxBw8dT-C6L3EC7Wzmb7utKqJQyHrL5leQg.JPEG.1100px/%B3%BB%BA%CE%BB%E7%C1%F8_03.jpg?type=s2,,57.0,,1100px,222523579292,2025-11-16T08:20:44.942498Z,ok
