platform,administrative_dong,title,link,bloggername,bloggerlink,postdate,content_raw,hashtags,images,videos,like_count,comment_count,author_id,post_id,crawled_at,status
blog,한남동,나란히 걷고 콧노래도 흠흠흠,https://blog.naver.com/qkraslwl/222717577158,문방구,https://blog.naver.com/qkraslwl,,"블로그 작은 행복 연습 78개의 글 작은 행복 연습 목록열기 작은 행복 연습 나란히 걷고 콧노래도 흠흠흠 문방구 ・ 2022. 5. 1. 20:25 URL 복사 이웃추가 본문 기타 기능 2022년 4월 성큼 찾아온 4월이에여 경기도에 박혀있다가 출근을 했더니 서울은 이미 꽃이 만개했더랬다 행여나 져버릴까봐 부지런히 약속을 만들어서 본 벚꽃은 그 날의 기억으로 하루들을 버틸만큼 아름다웠지요 나란히 걸었고 콧노래도 흠흠흠 불렀어요 콩고왕자씨만남 다급한 손꾸락 집앞에 맘에 꼭 드는 카페가 드디어…생겨주었다…! 몽이랑 둘이 그 카페에 가서 딸기케잌을 먹고 책도 읽었다 바순이도 봄🤭 심바 애칭이 너무많아서 본인이름 모를것이 분명 갑분대게 게🦀맛이썽 야심차게 박이가 알아온 벚꽃명소 #화담숲 에는 벚꽃은 안피었지만 이쁜수선화가 활짝 펴있었지?? 쨋든 걷는것은 힘듬 사랑아 방구해~ 꺼져야 야근해~ 옷삐져나온거 킹받 쥬씨에서 케이크 파는거 아시나용?? 딸기케이크 먹어보고 너무 맛나서 이번엔 블루버비케이크 먹어봤는데 요건 별루였흑ㅠㅠ 핫플 전문가 뚝이가 데꼬간 #북촌 #런던베이글뮤지엄 부추 베이글 나는 진짜 괜찮았닥오 날씨 좋은 날 뚝이둥이연이랑 서울여행 우리 나이먹어서 같이 사진 하나도 안찍고 많이걸었다고 피곤해하다가 헤어짐ㅠㅠ 2013년 4월 박민지 싸이월드 팬콧 가방을매고 형광청록색 신발을 신던 어린 나.. 이가탄생일축하해 퇴근 후에 사랑하는 을지로 준영이랑 엄마랑 완전특별해 충동구매 후 후회… 힝 발꼬락에 저만한 가시 박혔음 사랑받은 날…🤍🤍🤍🤍 봄되니까 손톱도 꾸미고싶어 🎧 1. 갓우브 신곡나옴 2. 비오 노래 왜 다조아 3. 장갸 발라드감성 너무좋아하는편 하지만 그는 국힙최강자 나는 앞으로 애틋하고 뭉클한 감정을 그해우리는이라고 부르기로 했어요 그저께 이 드라마를 끝냈는데 잔잔한 여운이 계속 남아있다 OST도 정말 최고야 둘이서 최선을 다해 아스크림 먹기ㅋㅋㅋㅋㅋㅋㅋ 토마토어쩌구아스크림씨 너무맛있어여 신발사쪙! 직원들이 사진찍어주면 대부분 이 표정…부끄러운걸요 긔여운거 기여운거2 자랑스러워! 사랑스러워! 집을 나섰는데 춥지도 덥지도 않은 온도에 설레일 때, 어깨를 펴고 느릿느릿 걷고싶을 때, 음악을 많이 듣고 쉽게 마음의 문이 열릴 때가 바로 4월이었고나~ 내가 4월을 엄청 좋아했었고나~ 4월을 보내고 나니 확실해졌다 시간이 지날수록 내가 모든 계절을 사랑하고 있다는 것 태그 #화담숲 #북촌 #런던베이글뮤지엄 #일상 #일기 #한달일기 #서이추환영 #서이추 #일상블로그 공감 16 이 글에 공감한 블로거 열고 닫기 댓글 13 이 글에 댓글 단 블로거 열고 닫기 블로그 보내기 카페 보내기 Keep 보내기 메모 보내기 기타 보내기 펼치기 인쇄 이 블로그 작은 행복 연습 카테고리 글 전체글 보기 작은 행복 연습글 목록 글 제목 작성일 (6) 12월 보내기 싫은 주저리주저리 2023. 1. 2. (13) 마음에 사랑밖에 없다는 것 2022. 6. 2. (13) 나란히 걷고 콧노래도 흠흠흠 2022. 5. 1. (12) 울랄라 2022. 4. 1. (15) 잠시 쉬어가기 2022. 3. 1. 페이지 이동하기 이전 페이지로 이동 다음 페이지로 이동 화면 최상단으로 이동",,https://postfiles.pstatic.net/MjAyMjA0MjRfNjgg/MDAxNjUwODA5NjMzNTk4.hQsPVibbrF423CxAjzw0xrWSEPUrq05SqOkl2vbGH_4g.BWpmvKOBakZh_p61yN7WVhfksSpZlCW5HDXhpqr3g_Qg.JPEG.qkraslwl/IMG_0930.jpg?type=w966|https://postfiles.pstatic.net/MjAyMjA0MjRfMjMg/MDAxNjUwODA5NjM1ODcw.T_Mfvo15-YCj4BQCjJXT7XDLDwt_L2IR6TBHReZ39Lwg.pvBuc3xzCgieU-Ge8XrvnZRUigT8kdPrLaheCDXtrNIg.JPEG.qkraslwl/IMG_1317.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjRfMjk1/MDAxNjUwODEwMzM2MzQ1.2L0yxCEjm1UwfPHnJPcGBSJLoiClZQF0F3PH0T4p5L4g.zzlMpuzIOxKPTHaln7y09j_QJB08-nTj2oywlZrVdXsg.JPEG.qkraslwl/IMG_7903.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjRfNyAg/MDAxNjUwODA5NjM1Mzkw.MWNfjYv1BIv-ss8pKwsPxQkqVB-EJbF_AvXbNkoWDoog.peu1uEanwK6VSnE2x2eM68oFL-eI5LQ_8h_bUvZOByIg.JPEG.qkraslwl/IMG_1323.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjRfMjYx/MDAxNjUwODA5NjM1NTY1.AnWhTsvvrH7bJVc3lBrq0cSXrlyd31U6rLBCX5ip70Ug.xEy9uFU9YvFzj9B9vOT00f975PTS4Hd4BfsOow9sdzcg.JPEG.qkraslwl/IMG_1343.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjRfMjg2/MDAxNjUwODA5NjMzNjQ0.N8p43LycgR0YWoyBaPuYOQviI9hbfcMNHzIhqLcuiJIg.qhZnsZCcb5BVIhIBNjSO5P718gXcFRLuseVnvNUHs4sg.JPEG.qkraslwl/IMG_1396.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MzBfMjM4/MDAxNjUxMjUxNTU3Mzky.s2n4ORKzt4fzCM7lGdHbHqbL-ZZfdsXyaFIQ1WgE2e4g.q6Ap95taTurotIdG6QzSAvj0W5sDFVEdLIMfHnNW7bwg.JPEG.qkraslwl/output_820237284.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjRfNDEg/MDAxNjUwODA5NjM0MjEx.cRFZ5Ig8ls7gLLmbX_3bINVHmDPdAmE2uXQ_sukkcb4g.XN7nCEKxTssJyjXkzppZDU_4HIHr3nedBlkfoBrwnF4g.JPEG.qkraslwl/51B61302-8555-436E-A668-C13593565663.jpeg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjRfMjgz/MDAxNjUwODEwMzM3MjY2.z3i1CxuEzlYPr58Lt7-DiqEkWD0Odqx2ULTr7KVeSMog.IX0v7uFLz1bi4YWklSvpwsYB_VJtGogJhLFpo7pSrUQg.JPEG.qkraslwl/IMG_1403.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjRfNyAg/MDAxNjUwODEwMzM2MTY3.48dVVLdKflkr47JSSENJOik-j3LsCktLE6_qyBktaeog.Mg5JHWX_Y5ORyBpAlOSdmY1RmJdTEzlaUn4jhiQ_OREg.JPEG.qkraslwl/IMG_1418.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjRfMjA2/MDAxNjUwODEwMzM1OTQ0.E2MhUdnKT7ElglD4pP4M6Nh5p6u5I24mL2VAuyZPfwsg.hEAFleec13yd3dlpCC2kjatqFD1Nu3hNcKjYgJdhl70g.JPEG.qkraslwl/IMG_1445.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjRfMTcz/MDAxNjUwODEwMzM1OTMw.A84OdiY9LYHJZ-UFf0eGCo6KHMc1h8g-bINFQbLiVEgg.eC4Fpw64RXNPB3r_JQ4qLghpUULv8T1vInYhe090egQg.JPEG.qkraslwl/IMG_7998.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjRfMTEw/MDAxNjUwODEwMzM4MjIy.Tf4airY0sYaPAl2hxKWWd0Msrd9l6o2leQc5pgX3Rfsg.OpR26Yamt4AR7Ef1YKuE5Slf8websq6cNQxP-t_MGHMg.JPEG.qkraslwl/IMG_8020.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjRfMzQg/MDAxNjUwODEwMzM3NjY0.rhlfBGZb0y-HcJDaUPETWdCHzpfycuTWFctKuMFIXTwg.Rk5wnd8-3J4W8CboL2Osw0Bi3HoZab00DwEJn9SWpP8g.JPEG.qkraslwl/IMG_8038.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjRfMjg0/MDAxNjUwODEwODc2NzQx.cphIPEZXiorbOsFYjbZtYR278QPSC_mxt_fSr8AupZwg.ccHDYyEicdWRuDapvVALKW6JH2VIToQRY9l-5Xvkhq8g.JPEG.qkraslwl/output_2252798358.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjRfMjI3/MDAxNjUwODEwMzM4MTIy.v19Of-QoXoqbCSG_4q6GcnMJbpnfBnk9NHOj31ja3NEg.0Fp9CjYqcWd_q5oXHqEKO9nJmR7ubyBDPYL4fZ13Gogg.JPEG.qkraslwl/IMG_1637.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjlfMjk2/MDAxNjUxMjM5NDgzMzgz.mvW3FjpAATU-ZKkAL5NrNpJ4YaFqB4iz5mqYqmi33Fcg.GwLC0yOrzgqcmdynCfAwWGjpvX_RWHmDyzfO62b8akgg.JPEG.qkraslwl/output_2618295449.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjRfNzEg/MDAxNjUwODEwMzM5NjIw.C7B1TKpR2XzDwgEQ-6hxRbEGEDLbtbp1dr58pUQIGkUg.87f6zmVGWLMD_oiVdIDukSD6VdvetwdvhBxJKl-x_Pog.JPEG.qkraslwl/IMG_1644.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjRfMTIy/MDAxNjUwODEwMzM5NjU1.LGy9bvXBeaZGc2pBBqgIb5yTgauXZ-eReMtXrqjewMog.TbmGyatqL8jM69gF3MfDZqzPHS5DIUsJuoZQtvS4_Jgg.JPEG.qkraslwl/IMG_1792.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjRfOSAg/MDAxNjUwODEwMzM5NDM3.zlIKouqKP6YZq-zd5Rz_gas6jUX5X9sSCt7aOTqwugYg.RjQuAhxquQT8uvHzy4YkYTuw68MIyMp-10K-dy27DMEg.JPEG.qkraslwl/IMG_1810.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjRfMjgx/MDAxNjUwODEwMzQwODEx.pdqEh1cq2K9Y39oet8u4pfdvVFHxuQmuFdPcC198ihAg.oTRDmKW_iYZ9SIFGwv30gDecmGOu9O_Lwj9vQMymPWcg.JPEG.qkraslwl/IMG_1812.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjRfMjc0/MDAxNjUwODEwMzM2NTM2.q4ABi40gKQEZWPn_JHAJhVFYIoR8V2BfvPl5m6X6SBEg.ZiiZqCiMHsHVlqw4DQpXYDWeJFrjtKtNYormPZyCt08g.JPEG.qkraslwl/IMG_1828.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjRfMjIx/MDAxNjUwODEwOTgxMjE3.uj7JhECw10mX-OiUmvJMd9kRpuHe2J-fUeuPqZ3n2UIg.fLT9voZ1lzOFbjgN1Vmtx8lkj5SPcTHM1CBz0jrEFjEg.JPEG.qkraslwl/output_101330080.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjRfMjQ1/MDAxNjUwODEwMzM4Mzcx.RemXaFz7AF_ntgVfR5ytRyArXBk9JG3WMdqYDFFIKHgg.dLxo4M0CE6IjaMaBgeSEWM_N1PQ2ykR-u9gTPx4tSzwg.JPEG.qkraslwl/IMG_1991.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjRfOTMg/MDAxNjUwODEwMzM5Mjc4.da3JWsCYH4eOKQXgUg2UjpE5YBmFXCR6xCE8DCjbjn0g._Uov3jYIg3dpSlLj-6iwg_qA687in4LfTsRAAbOzRcEg.JPEG.qkraslwl/IMG_1997.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjRfNiAg/MDAxNjUwODEwMzQwMjk2.mLzTizixZVElfAc7XoxH2hdHiSDN_V2bOyPP0hQMdmwg._g0yg_zq2Bfi39QinjDhZfqZRZ0OjfP_61Q4jSPzcYog.JPEG.qkraslwl/IMG_2067.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjlfMjcw/MDAxNjUxMjQwNTc1OTU1.nYvowuvzOMCLdP2wsyEwKQKSfwJzbOza6A8NSXF7nz0g.woN3Q3CljkQhRUmU4nsY5aLANuWk0IxtTwbTVdOmnxkg.JPEG.qkraslwl/IMG_2045.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjlfMjUx/MDAxNjUxMjQwNTc1OTgw.-GpDWP7K_34BxUaTaRRwx5SD2yzeCJFWWkmh_oZSaQog._3FY303kglnpgFA81KifWpDr6klfFQ-ap5PtzdUd-BMg.JPEG.qkraslwl/IMG_2052.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjlfMjU2/MDAxNjUxMjQxMTM2MjMy.5pYiNJ2oAQgwX0HVmNtDLezbb3I9vVwTuaJ_K_aXgAYg.EHz0-da9Ioi7wWzNoBGg-o8sykdOR1RVE1hxpmXEcSMg.JPEG.qkraslwl/IMG_2117.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjlfMTI4/MDAxNjUxMjQwNTc2MDk3.W5Hv2_jPtqYSNwWVDo91uVYc_adBfrU_-q7ygkKCxM8g.xGn7wOtc4aOD36KDiDQ85lyRZhgJhPfx5M5teJoQsOAg.JPEG.qkraslwl/IMG_2132.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjlfNTIg/MDAxNjUxMjQwNTc2MjM4.-8fNjvrjpt9dILuvmobb3oWJFy8Z9pj0fFWJDWzvC0Eg.SvOD7CqWsNf-meSYpagqIw456PFGhF-WvYtJslB7J0kg.JPEG.qkraslwl/IMG_1851.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjlfNjgg/MDAxNjUxMjQwNTc1NzQw.13G2wXq5b7XAq5ngEABLoN-YGsmVty7yguZnFz4jSS0g.NvmUofDw8i106eE8Dz_bUTq4r4BXCmUmAIzSuU5GdgYg.JPEG.qkraslwl/IMG_2134.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjlfMTQw/MDAxNjUxMjQwNTc2MzAw.P-953x-3YUSFwqNL071qIGLkePFT2oOcBT18Suslopwg.h_uAt3tv2oD2vCy0SW0PCFTpcs4dOvC1L5LycP4jyu0g.JPEG.qkraslwl/IMG_2217.JPG?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjlfNzYg/MDAxNjUxMjQwNTc2NTc2.Z2eiuSl9DmbgAhWf5_DInuGT8YXLLbxmhFYCrlnGfigg.gskmjneSaTkHwr9_RKsa34gwm4zVZuG8XkSvSmVSChAg.JPEG.qkraslwl/IMG_2249.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjlfMjYx/MDAxNjUxMjQwNjIzMzY3.dHPDfqPTXLHrQFGywjJsTCBbGwHyBTArdtDWjmLhqHEg.2S4xjQteGE7bYZLmUSreDWa5p_pAjpaxsMsxtgNCdNgg.JPEG.qkraslwl/IMG_2299.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjlfMjcz/MDAxNjUxMjQwNTc1Nzk4.PBLYdKaUFpinptpE_6th88b6VmRk1hf8y83v-IlnUhUg.VYEjC7_o1UqHKFJFhDKryCZlRizp9GCw34VD0B7jDXgg.JPEG.qkraslwl/IMG_2244.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjlfNDcg/MDAxNjUxMjQwNTc2MDgz.qRZaQzEfLpdF4SNkjUYEN5-D1KYh1puHpdIjPB0fZ8Ug.4E1B_eElJ711iaxdGLxpt4uQ1wZmyf21tDVKv4xb6pMg.JPEG.qkraslwl/IMG_2205.JPG?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjlfMTU1/MDAxNjUxMjQwNTc2NjI5.xrOaLnUpKX4zShDjcaGXq3rmDnXj7_uiQbr-UZBf4Log.U4DkLUwi5TdlmegsHQbIwqH_CAGyhhJLOcTTbdMv5VMg.JPEG.qkraslwl/IMG_2214.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjlfMTA4/MDAxNjUxMjQwNTc2OTE3.DCKUAdICDeCeSwpEyU8tXOzQ5A5-GoBLJAbuJ18httgg.IeLitkwd_R4l6MtH0_OMldctAJFU8rHY6E1sQgQ90B0g.JPEG.qkraslwl/IMG_2220.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MzBfMjk5/MDAxNjUxMjQ4MjQwNzQ5.qxm5CC1s1VwxK3YKwDLMTvyYZAL4d_gRrW521ni7NYMg.0X-dwbHtZtwnV-aoWV_Ty9yvRPdPgl4eZSjQRoKVczQg.JPEG.qkraslwl/IMG_2300.JPG?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjlfMTk0/MDAxNjUxMjQwNTc2NzQ0.-Jw3SHrd4kxuUHzabXUzsI-uqsvIf3aq_0DnPu_hxIEg.xAqhNgR0h_NGG7efQpsObcnnY7WCa3SLl_d7Mw8BkQYg.JPEG.qkraslwl/IMG_2296.jpg?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA0MjlfMTkg/MDAxNjUxMjQwNTc2MjYx.d4cVaUHJzq_6pQNiyLjacy6cvYrVW4zd6sN6nKTvYhYg.mpTuXe8PTqvCkx6ACzHlwlvMazgYLrHNzB3BddR_L24g.JPEG.qkraslwl/IMG_2297.JPG?type=w80_blur|https://postfiles.pstatic.net/MjAyMjA1MDFfMjQ3/MDAxNjUxNDAzODQ3MDc4.6XFkjI1McTGO6ZVFCGhZ7TFmb3ssnWzhxluCwWH88Ccg.gXwE-eUCSHqT71MmVZxbZJp8p4Np8Vm9D0UclBU4j4og.JPEG.qkraslwl/IMG_2305.jpg?type=w80_blur|https://blogpfthumb-phinf.pstatic.net/MjAyNDA3MDhfMjMx/MDAxNzIwMzY3NjI3NDE5.rMsCEPkRH2CGZKk0U_UMXRaGCFof0wSxcBhFXe8soEYg.m22zAI7YCRpeVTKTjbAxecpIXE_vK3ylLSe6N1cgF9sg.PNG/profileImage.png?type=s1|https://blogimgs.pstatic.net/nblog/quickeditor/btn_qk_set.gif|https://blogimgs.pstatic.net/nblog/quickeditor/btn_what2.gif|https://blogimgs.pstatic.net/nblog/quickeditor/btn_clse_ly2.gif,,16.0,,qkraslwl,222717577158,2025-11-17T15:36:09.871326Z,ok
